NIVEL,SECTOR,ENTIDAD,CODIGO_UNICO,CODIGO_SNIP,NOMBRE_INVERSION,NOMBRE_OPMI,NOMBRE_UF,NOMBRE_UEI,SEC_EJEC,NOMBRE_UEP,ESTADO,SITUACION,MONTO_VIABLE,COSTO_ACTUALIZADO,CTRL_CONCURR,MONTO_LAUDO,MONTO_FIANZA,ALTERNATIVA,FECHA_REGISTRO,FECHA_VIABILIDAD,FUNCION,PROGRAMA,SUBPROGRAMA,MARCO,TIPO_INVERSION,DES_MODALIDAD,REGISTRADO_PMI,PMI_ANIO_1,PMI_ANIO_2,PMI_ANIO_3,PMI_ANIO_4,EXPEDIENTE_TECNICO,INFORME_CIERRE,TIENE_F9,FEC_REG_F9,ETAPA_F9,PRIMER_DEVENGADO,ULTIMO_DEVENGADO,DEVEN_ACUMUL_ANIO_ANT,DEV_ANIO_ACTUAL,PIA_ANIO_ACTUAL,PIM_ANIO_ACTUAL,CERTIF_ANIO_ACTUAL,COMPROM_ANUAL_ANIO_ACTUAL,SALDO_EJECUTAR,TIENE_F8,ETAPA_F8,TIENE_F12B,TIENE_AVAN_FISICO,AVANCE_FISICO,AVANCE_EJECUCION,ULT_FEC_DECLA_ESTIM,DES_TIPOLOGIA,IND_IOARR_EMERG,DEPARTAMENTO,PROVINCIA,DISTRITO,UBIGEO,LATITUD,LONGITUD,FEC_INI_EJECUCION,FEC_FIN_EJECUCION,FEC_INI_EJEC_FISICA,FEC_FIN_EJEC_FISICA,NUM_HABITANTES_BENEF,MONTO_ET_F8,ANIO_PROCESO
GL,GOBIERNOS LOCALES,MUNICIPALIDAD PROVINCIAL DE SAN ROMAN,2422703,2422703,"ADQUISICIÓN DE PARTES Y ACCESORIOS PARA EL MANEJO DE TUBERÍA EN EL(LA) GALERÍA DE TUBERÍAS DE LA PLANTA DE TRATAMIENTO DE AGUA POTABLE AYABACAS DE LA EPS SEDAJULIACA S.A. EN LA LOCALIDAD JULIACA, DISTRITO DE JULIACA, PROVINCIA SAN ROMAN, DEPARTAMENTO PUNO",OPMI DE LA MUNICIPALIDAD PROVINCIAL DE SAN ROMAN,UF DE LA MUNICIPALIDAD PROVINCIAL DE SAN ROMAN,UEI MUNICIPALIDAD PROVINCIAL DE SAN ROMAN,500147,ENTIDAD PRESTADORA DE SANEAMIENTO DE JULIACA S.A.,ACTIVO,APROBADO,200543.29,256760.36,0.0,0.0,0.0,,2018-05-07 00:00:00,2018-05-07 00:00:00,SANEAMIENTO,SANEAMIENTO,SANEAMIENTO URBANO,INVIERTE,INVERSIONES IOARR,ADMINISTRACIÓN INDIRECTA - POR CONTRATA,NO,,,,,SI,NO,NO,,,201812,201812,163983.0,0.0,,0,,,92777.36,SI,Ejecución física (C),SI,SI,75.36,75.36,2021-09-30 17:21:46,SISTEMA DE SANEAMIENTO URBANO,NO,PUNO,SAN ROMAN,JULIACA,211101,-15.493556789999959,-70.13484863999997,2018-09-01 00:00:00,2018-11-15 00:00:00,2018-09-27 00:00:00,2018-12-26 00:00:00,,256760.36,2026
GR,GOBIERNOS REGIONALES,GOBIERNO REGIONAL PUNO,2189465,260330,"MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE AGUA POTABLE Y DISPOSICION SANITARIA DE EXCRETAS DEL CENTRO POBLADO THUNCO, DISTRITO DE ACORA, PUNO - PUNO",OPMI DEL GOBIERNO REGIONAL PUNO,UF DE LA GOBIERNO REGIONAL PUNO,UEI DEL PROGRAMA NACIONAL DE SANEAMIENTO RURAL,1443,PROGRAMA NACIONAL DE SANEAMIENTO RURAL,ACTIVO,VIABLE,9937138.0,9370946.38,0.0,0.0,1799469.0,SECTOR 1  CONSTRUCCIÓN DE UNA 01 NUEVA ESTRUCTURA DE CAPTACIÓN TIPO MANANTIAL DE LADERA SIENDO EL NOMBRE DE LA FUENTE SUPERFICIAL THUNCO 1 MAPULAYA PARA 137 VIVIENDAS DOMÉSTICAS 01 ESTATAL Y 03 SOCIALES INSTALACIÓN DE LA LÍNEA DE CONDUCCIÓN PVC DE LONGITUD DE 2520 ML CONSTRUCCIÓN DE UNA CISTERNA DE VOL 520 M3 Y CASETA DE BOMBEO INSTALACIÓN DE LA LÍNEA DE IMPULSIÓN PVC DE LONGITUD DE 20790 ML CONSTRUCCIÓN DE UN RESERVORIO APOYADO DE 25 M3 INSTALACIÓN DE LA LÍNEA DE ADUCCIÓN PVC DE LONGITUD DE  184187 ML  CONSTRUCCIÓN DE UNA 01 CÁMARA ROMPE PRESIÓN EN LA LÍNEA DE ADUCCIÓN INSTALACIÓN DE TUBERÍAS PARA LAS REDES DE DISTRIBUCIÓN PVC 1796683 ML E INSTALACIÓN DE CONEXIONES INTRADOMICILIARIAS PARA 141 VIVIENDAS HABITADAS CONSTRUCCIÓN DE DOS 02 CÁMARA ROMPE PRESIÓN EN LAS REDES DE DISTRIBUCIÓN INSTALACIÓN DE DIECISIETE 17 VÁLVULAS DE CONTROL UNA 01 VÁLVULA DE AIRE Y VEINTISÉIS 26 VÁLVULAS DE PURGA EN LAS REDES DE DISTRIBUCIÓN  SECTOR 2  CONSTRUCCIÓN DE UNA 01 NUEVA ESTRUCTURA DE CAPTACIÓN TIPO MANANTIAL DE LADERA SIENDO EL NOMBRE DE LA FUENTE SUPERFICIAL THUNCO 2 PILAPUJU PARA 174 VIVIENDAS DOMÉSTICAS 02 ESTATALES Y 05 SOCIALES INSTALACIÓN DE LA LÍNEA DE CONDUCCIÓN PVC DE LONGITUD DE 1522 ML CONSTRUCCIÓN DE UNA CISTERNA DE VOL 520 M3 Y CASETA DE BOMBEO INSTALACIÓN DE LA LÍNEA DE IMPULSIÓN PVC DE LONGITUD DE 21165 ML CONSTRUCCIÓN DE UN RESERVORIO APOYADO DE 30 M3 INSTALACIÓN DE LA LÍNEA DE ADUCCIÓN PVC DE LONGITUD DE  28095 ML  INSTALACIÓN DE TUBERÍAS PARA LAS REDES DE DISTRIBUCIÓN PVC 1516326 ML E INSTALACIÓN DE CONEXIONES INTRADOMICILIARIAS  PARA 181 VIVIENDAS HABITADAS CONSTRUCCIÓN DE DOS 02 CÁMARA ROMPE PRESIÓN EN LAS REDES DE DISTRIBUCIÓN CONSTRUCCIÓN DE UN 01 PASE AÉREO LONG 2000 ML EN LAS REDES DE DISTRIBUCIÓN INSTALACIÓN DE VEINTIUNO 21 VÁLVULAS DE CONTROL UNA 01 VÁLVULA DE AIRE Y DIECISIETE 17 VÁLVULAS DE PURGA EN LAS REDES DE DISTRIBUCIÓN  SECTOR 3  CONSTRUCCIÓN DE UNA 01 NUEVA ESTRUCTURA DE CAPTACIÓN TIPO MANANTIAL DE LADERA SIENDO EL NOMBRE DE LA FUENTE SUPERFICIAL THUNCO 3 CHARAJAMAYA PARA 51 VIVIENDAS DOMÉSTICAS 01 ESTATAL Y 01 SOCIALES INSTALACIÓN DE LA LÍNEA DE CONDUCCIÓN PVC DE LONGITUD DE 845 ML CONSTRUCCIÓN DE UNA CISTERNA DE VOL 520 M3 Y CASETA DE BOMBEO INSTALACIÓN DE LA LÍNEA DE IMPULSIÓN PVC DE LONGITUD DE 1815 ML CONSTRUCCIÓN DE UN RESERVORIO ELEVADO DE 10 M3 INSTALACIÓN DE LA LÍNEA DE ADUCCIÓN PVC DE LONGITUD DE  3790 ML  INSTALACIÓN DE TUBERÍAS PARA LAS REDES DE DISTRIBUCIÓN PVC 509092 ML E INSTALACIÓN DE CONEXIONES INTRADOMICILIARIAS PARA 53 VIVIENDAS HABITADAS INSTALACIÓN DE SIETE 07 VÁLVULAS DE CONTROL UNA 01 VÁLVULA DE AIRE Y NUEVE 09 VÁLVULAS DE PURGA EN LAS REDES DE DISTRIBUCIÓN  SECTOR  4  CONSTRUCCIÓN DE UNA 01 NUEVA ESTRUCTURA DE CAPTACIÓN TIPO MANANTIAL DE LADERA SIENDO EL NOMBRE DE LA FUENTE SUPERFICIAL THUNCO 4 TANCOANCONI PARA 64 VIVIENDAS DOMÉSTICAS 01 ESTATAL Y 01 SOCIALES INSTALACIÓN DE LA LÍNEA DE CONDUCCIÓN PVC DE LONGITUD DE 2224 ML CONSTRUCCIÓN DE UN RESERVORIO APOYADO DE 15 M3 INSTALACIÓN DE LA LÍNEA DE ADUCCIÓN PVC DE LONGITUD DE  15160 ML  INSTALACIÓN DE TUBERÍAS PARA LAS REDES DE DISTRIBUCIÓN PVC 608287 ML E INSTALACIÓN DE CONEXIONES INTRADOMICILIARIAS PARA 66 VIVIENDAS HABITADAS CONSTRUCCIÓN DE UN 01 CÁMARA ROMPE PRESIÓN EN LAS REDES DE DISTRIBUCIÓN CONSTRUCCIÓN DE UN 01 PASE AÉREO LONG 2000 ML EN LAS REDES DE DISTRIBUCIÓN INSTALACIÓN DE CINCO 05 VÁLVULAS DE CONTROL UNA 01 VÁLVULA DE AIRE Y CINCO 05 VÁLVULAS DE PURGA EN LAS REDES DE DISTRIBUCIÓN    IMPLEMENTACIÓN DE 446 UNIDAD BÁSICA DE SANEAMIENTO TIPO UBS CON BIODIGESTOR Y ZANJA DE INFILTRACIÓN     PROGRAMA DE FORTALECIMIENTO Y CAPACITACIÓN DE LA ATM Y JASS    IMPLEMENTACIÓN DE UNA EDUCACIÓN SANITARIA EN PRÁCTICAS DE HIGIENE IMPLEMENTAR UN PROGRAMA DE CAPACITACIÓN PARA OPERACIÓN Y MANTENIMIENTO DE LAS UBS,2013-05-15 00:00:00,2013-07-10 00:00:00,SANEAMIENTO,SANEAMIENTO,SANEAMIENTO RURAL,SNIP,PIP MAYOR (SNIP),ADMINISTRACIÓN INDIRECTA - POR CONTRATA,SI,5000.0,30000.0,220000.0,243240.69,SI,NO,NO,,,201403,202607,9177174.69,5000.0,5000.0,5000,5000.0,5000.0,188771.69,SI,Ejecución física (C),SI,SI,97.93,97.93,2026-02-16 20:15:06,,NO,PUNO,PUNO,ACORA,210102,0.0,0.0,2014-10-09 00:00:00,2029-02-01 00:00:00,2018-01-16 00:00:00,2018-08-23 00:00:00,1273,10068593.45,2026
GR,GOBIERNOS REGIONALES,GOBIERNO REGIONAL PUNO,2189508,249877,"INSTALACION DEL SERVICIO DE AGUA POTABLE Y DISPOSICION SANITARIA DE EXCRETAS EN LOS SECTORES DE MANUELO Y MAMANI EN LA COMUNIDAD CAMPESINA DE KAPIA PUSUMA, DISTRITO DE KELLUYO - CHUCUITO - PUNO",OPMI DEL GOBIERNO REGIONAL PUNO,UF DE LA GOBIERNO REGIONAL PUNO,UEI DEL PROGRAMA NACIONAL DE SANEAMIENTO RURAL,1443,PROGRAMA NACIONAL DE SANEAMIENTO RURAL,ACTIVO,VIABLE,2246543.0,2018695.09,0.0,0.0,0.0,CAPTACIÓN CONSTRUCCIÓN DE UN POZO EXCAVADO CON DIÁMETRO 15 M Y H12M EQUIPAMIENTO HIDRÁULICO Y ELÉCTRICO DEL POZO EXCAVADO  LÍNEA DE IMPULSIÓN INSTALACIÓN DE TUBERÍA PVC CON UNA LONGITUD TOTAL DE 500M  ALMACENAMIENTO CONSTRUCCIÓN DE DOS RESERVORIO DE TIPO APOYADO DE CONCRETO ARMADO DE VOLUMEN 65 M3 Y 12M3   TRATAMIENTO  EL TRATAMIENTO SE HARÁ POR APLICACIÓN D HIPOCLORITO DE CALCIO PARA CUAL SE COLOCARA EN LOS RESERVORIOS PROYECTADOS V650M3 Y V1200M3  LÍNEA DE ADUCCIÓN Y REDES DE DISTRIBUCIÓN  SE INSTALARÁN LAS SIGUIENTES LÍNEAS DE AGUA  TUBERÍA DE PVCU SP PN 10 DN 2 1500 M  TUBERÍA DE PVCU SP PN 10 DN 1 12 102000 M  TUBERÍA DE PVCU SP PN 10 DN 25 427000 M  TUBERÍA DE PVCU SP PN 10 DN 20 158400 M  CONEXIONES DOMICILIARIAS  INSTALACIÓN DE 70 CONEXIONES DOMICILIARIAS DE AGUA POTABLE INCLUYE LAVADERO Y DUCHA 67 CONEXIONES DOMICILIARIAS 02 CONEXIONES ESTATALES Y 01 CONEXIÓN SOCIAL  DISPOSICIÓN SANITARIA DE EXCRETAS  INSTALACIÓN DE 72 UNIDADES DE DISPOSICIÓN DE EXCRETAS MEDIANTE UNIDADES BÁSICAS SIN ARRASTRE HIDRÁULICO Y 360 ML DE ZANJA DE PERCOLACIÓN,2013-02-04 00:00:00,2013-08-05 00:00:00,SANEAMIENTO,SANEAMIENTO,SANEAMIENTO RURAL,SNIP,PIP MAYOR (SNIP),ADMINISTRACIÓN INDIRECTA - POR CONTRATA,SI,13858.0,30000.0,0.0,0.0,SI,NO,NO,,,201403,201812,1974836.55,0.0,13858.0,13500,13500.0,13500.0,30358.54,SI,Ejecución física (C),SI,SI,87.34,87.34,2026-02-16 20:18:09,,NO,PUNO,CHUCUITO,KELLUYO,210404,0.0,0.0,2014-12-16 00:00:00,2027-01-14 00:00:00,2014-12-16 00:00:00,2027-01-14 00:00:00,224,2531031.61,2026
GL,GOBIERNOS LOCALES,MUNICIPALIDAD DISTRITAL DE ACORA,2715285,2715285,"CONSTRUCCION DE CAPTACION DE AGUA , LINEA DE CONDUCCION, LINEA DE IMPULSION Y RESERVORIO ADEMÁS DE OTROS ACTIVOS EN EL(LA) SISTEMA DE ABASTECIMIENTO DE AGUA POTABLE EN LA COMUNIDAD CAMPESINA DE QUENAFAJA DEL  DISTRITO DE ACORA, PROVINCIA PUNO, DEPARTAMENTO PUNO",OPMI DE LA MUNICIPALIDAD DISTRITAL DE ACORA,UF DE LA MUNICIPALIDAD DISTRITAL DE ACORA,UEI DE LA MUNICIPALIDAD DISTRITAL DE ACORA,301594,MUNICIPALIDAD DISTRITAL DE ACORA,ACTIVO,APROBADO,99557.49,99557.49,0.0,0.0,0.0,,2025-12-14 00:00:00,2025-12-15 00:00:00,SANEAMIENTO,SANEAMIENTO,SANEAMIENTO RURAL,INVIERTE,INVERSIONES IOARR,ADMINISTRACIÓN DIRECTA,NO,,,,,NO,NO,NO,,,,,0.0,0.0,,0,,,99557.49,NO,,SI,NO,,0.0,,SISTEMA DE SANEAMIENTO RURAL,NO,PUNO,PUNO,ACORA,210102,-16.13334654112252,-69.69843059449562,2026-03-01 00:00:00,2026-07-31 00:00:00,,,,,2026
GN,"VIVIENDA, CONSTRUCCION Y SANEAMIENTO","MINISTERIO DE VIVIENDA, CONSTRUCCION Y SANEAMIENTO",2706743,2706743,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE TRATAMIENTO DE AGUAS RESIDUALES PARA DISPOSICIÓN FINAL Y MEJORAMIENTO DEL SERVICIO DE ALCANTARILLADO EN SERVICIO DE TRATAMIENTO DE AGUAS RESIDUALES PARA DISPOSICION FINAL , SERVICIO DE ALCANTARILLADO   DISTRITOS DE JULIACA, SAN MIGUEL DE LA PROVINCIA DE SAN ROMAN DEL DEPARTAMENTO DE PUNO","OPMI DEL MINISTERIO DE VIVIENDA, CONSTRUCCION Y SANEAMIENTO",UF DEL PROGRAMA NACIONAL DE SANEAMIENTO URBANO,PROGRAMA NACIONAL DE SANEAMIENTO URBANO,1085,PROGRAMA NACIONAL DE SANEAMIENTO URBANO,ACTIVO,VIABLE,897855044.16,897855044.16,0.0,0.0,0.0,1 SISTEMA DE TRATAMIENTO DE AGUA RESIDUAL Construcción de una planta de tratamiento de aguas residuales PTAR basada en pretratamiento mecanizado 3 unidades de rejas medias y finas seguidas de desarenados aireados 3 unidades medidor de caudal tanque ecualizador y tanque de coagulación floculación con reactivo químico sedimentadores primarios 3 unidades estación de bombeo interna filtros percoladores de etapa 1 3 unidades filtros percoladores de etapa 2 3 unidades sedimentadores secundarios 3 unidades desinfección estación de bombeo de efluentes tratados y emisor de descarga al rio Coata previamente de ha dejado una caja de by pass para que se tenga la posibilidad de reusar el agua residual tratada Adicionalmente la PTAR contará con procesos complementarios para manejo de lodos como tamiz para lodos tanque de homogenización de lodos espesador de lodos dos unidades sistema de calentamiento de lodos digestor anaerobio dos unidades tanque de lodos digeridos tornillos prensa 4 unidades proceso de secado solar 8 unidades Para el manejo de biogás se ha considerado un equipo de cogeneración sistema de lavado de gases gasómetro y quemador de biogás Asimismo se prevé implementar  laboratorio oficinas almacén de químicos cerco perimétrico etc2 SISTEMA DE ALCANTARILLADO CAMARAS DE BOMBEO DE AGUAS RESIDUALES Y LÍNEAS DE IMPULSIÓN  Se construirán 9 cámaras de bombeo de aguas residuales contando con líneas de impulsión en HDPE LI01 LI02 LI03 LI04 LI05 LI06 y LI07 y en Hierro Ductil LI08 y LI09 En total se instalarán 1425703 ml de líneas de impulsiónCOLECTORES PRIMARIOS Se renovarán 1932946 ml de Colectores DN200 mm a DN1000 mm que incluye la construcción de buzones y empalmes con redes secundarias DN 200,2025-09-15 00:00:00,2025-11-10 00:00:00,SANEAMIENTO,SANEAMIENTO,SANEAMIENTO URBANO,INVIERTE,PROYECTO DE INVERSION,ADMINISTRACIÓN INDIRECTA - POR CONTRATA,SI,,16000000.0,50000000.0,100000000.0,NO,NO,NO,,,,,0.0,0.0,,0,,,897855044.16,SI,Aprobación de consistencia o modificaciones antes de la aprobación del ET o ET (A),SI,NO,,0.0,,SISTEMA DE TRATAMIENTO DE AGUAS RESIDUALES URBANO,NO,PUNO,SAN ROMAN,SAN MIGUEL,211105,-15.461544906689797,-70.12819676164186,2028-02-01 00:00:00,2031-12-01 00:00:00,,,580292,,2026
GL,GOBIERNOS LOCALES,MUNICIPALIDAD PROVINCIAL DE SAN ROMAN,2726899,2726899,"ADQUISICION DE MICRO MEDIDORES EN EL(LA) SECTORES COMERCIALES 01, 02, 03, 04, 07, 08, 10 Y 17 DE LA EPS SEDAJULIACA S.A.  DISTRITO DE SAN MIGUEL, PROVINCIA SAN ROMAN, DEPARTAMENTO PUNO",OPMI DE LA MUNICIPALIDAD PROVINCIAL DE SAN ROMAN,UF DE LA MUNICIPALIDAD PROVINCIAL DE SAN ROMAN,UEI DE LA EPS SEDA JULIACA SA,500147,EMPRESA PRESTADORA DE SERVICIOS DE SANEAMIENTO SEDAJULIACA SOCIEDAD ANONIMA,ACTIVO,APROBADO,1079075.68,1079075.68,0.0,0.0,0.0,,2026-04-08 00:00:00,2026-04-08 00:00:00,SANEAMIENTO,SANEAMIENTO,SANEAMIENTO URBANO,INVIERTE,INVERSIONES IOARR,ADMINISTRACIÓN DIRECTA,NO,,,,,NO,NO,NO,,,,,0.0,0.0,,0,,,1079075.68,NO,,NO,NO,,,,SISTEMA DE SANEAMIENTO URBANO,NO,PUNO,SAN ROMAN,SAN MIGUEL,211105,-15.480198637955873,-70.12781188354376,2026-06-01 00:00:00,2027-01-31 00:00:00,,,,,2026
GL,GOBIERNOS LOCALES,MUNICIPALIDAD DISTRITAL DE ANANEA,2199795,301832,"AMPLIACION DE LA INFRAESTRUCTURA PARA LA DISPOSICION SANITARIA DE EXCRETAS EN LA COMUNIDAD DE CAJON HUYO, DISTRITO DE ANANEA - SAN ANTONIO DE PUTINA - PUNO",OPMI DE LA MUNICIPALIDAD DISTRITAL DE ANANEA,UF DE LA MUNICIPALIDAD DISTRITAL DE ANANEA,UEI DE LA MUNICIPALIDAD DISTRITAL DE ANANEA,301677,MUNICIPALIDAD DISTRITAL DE ANANEA,ACTIVO,VIABLE,69957.81,69957.65,0.0,0.0,0.0,INSTALACION DE LETRINAS SEPTICAS DE HOYO SECO CON CASETAS TRANSPORTABLES,2014-08-14 00:00:00,2014-08-19 00:00:00,SANEAMIENTO,SANEAMIENTO,SANEAMIENTO RURAL,SNIP,PIP MENOR (SNIP),ADMINISTRACIÓN DIRECTA,NO,,,,,NO,NO,SI,2019-11-29 13:20:59,Pendiente de liquidación,201409,201412,65070.62,0.0,,0,,,4887.03,SI,Expediente técnico (B),NO,NO,,,,,NO,PUNO,SAN ANTONIO DE PUTINA,ANANEA,211002,0.0,0.0,,,,,175,63076.57,2026
GL,GOBIERNOS LOCALES,MUNICIPALIDAD DISTRITAL DE ANTAUTA,2709402,2709402,"REPARACION DE PTAR EN EL(LA) LOCALIDAD DE ANTAUTA,  DISTRITO DE ANTAUTA, PROVINCIA MELGAR, DEPARTAMENTO PUNO",OPMI DE LA MUNICIPALIDAD DISTRITAL DE ANTAUTA,UF DE LA MUNICIPALIDAD DISTRITAL DE ANTAUTA,UEI DE LA MUNICIPALIDAD DISTRITAL DE ANTAUTA,301664,MUNICIPALIDAD DISTRITAL DE ANTAUTA,ACTIVO,APROBADO,283746.99,283696.83,0.0,0.0,0.0,,2025-10-12 00:00:00,2025-10-27 00:00:00,SANEAMIENTO,SANEAMIENTO,SANEAMIENTO URBANO,INVIERTE,INVERSIONES IOARR,ADMINISTRACIÓN DIRECTA,SI,203804.0,0.0,0.0,0.0,SI,NO,NO,,,202512,202608,58102.89,186146.22,0.0,195000,192336.22,192336.22,30593.94,SI,Ejecución física (C),SI,SI,100.0,93.64,2026-05-31 13:37:06,SISTEMA DE TRATAMIENTO DE AGUAS RESIDUALES URBANO,NO,PUNO,MELGAR,ANTAUTA,210802,-14.30827400793749,-70.28686715209038,2025-10-01 00:00:00,2027-01-30 00:00:00,2025-12-12 00:00:00,2026-02-12 00:00:00,,16170.0,2026
GL,GOBIERNOS LOCALES,MUNICIPALIDAD DISTRITAL DE ANANEA,2147273,189991,"INSTALACION DE POZOS COMUNIDAD CAMPESINA BELEN, DISTRITO DE ANANEA - SAN ANTONIO DE PUTINA - PUNO",OPMI DE LA MUNICIPALIDAD DISTRITAL DE ANANEA,UF DE LA MUNICIPALIDAD DISTRITAL DE ANANEA,UEI DE LA MUNICIPALIDAD DISTRITAL DE ANANEA,301677,MUNICIPALIDAD DISTRITAL DE ANANEA,ACTIVO,VIABLE,81000.0,83068.8,0.0,0.0,0.0,CONSTRUCCIÓN POZOS SUPERFICIALES DE UN ÁREA PROMEDIO DE 590 M2 DONDE CADA UNO TENDRÁ UN DIQUE DE TIERRA CON SU CANAL VERTEDOR DE DEMASÍAS Y TUBERÍA DE CONTROL DE CAUDAL DE AGUA,2011-09-28 00:00:00,2011-10-11 00:00:00,SANEAMIENTO,SANEAMIENTO,SANEAMIENTO RURAL,SNIP,PIP MENOR (SNIP),ADMINISTRACIÓN DIRECTA,NO,,,,,SI,NO,SI,2019-11-29 17:06:22,Pendiente de liquidación,201111,201112,80068.8,0.0,,0,,,3000.0,SI,Ejecución física (C),SI,NO,,,,,NO,PUNO,SAN ANTONIO DE PUTINA,ANANEA,211002,0.0,0.0,2011-11-04 00:00:00,2020-06-30 00:00:00,2011-11-04 00:00:00,2020-06-30 00:00:00,102,83068.8,2026
GL,GOBIERNOS LOCALES,MUNICIPALIDAD DISTRITAL DE SANTA ROSA - MELGAR,2718241,2718241,"CONSTRUCCIÓN DE CERCO PERIMETRICO, CERCO PERIMETRICO Y CERCO PERIMETRICO REPARACIÓN DE COLECTOR PRIMARIO EN EL(LA) SISTEMA DE AGUA POTABLE Y SISTEMA DE ALCANTARILLADO SANITARIO,  DISTRITO DE SANTA ROSA, PROVINCIA MELGAR, DEPARTAMENTO PUNO",OPMI DE LA MUNICIPALIDAD DISTRITAL DE SANTA ROSA - MELGAR,UF DE LA MUNICIPALIDAD DISTRITAL DE SANTA ROSA - MELGAR,UEI DE LA MUNICIPALIDAD DISTRITAL DE SANTA ROSA - MELGAR,301670,MUNICIPALIDAD DISTRITAL DE SANTA ROSA,ACTIVO,APROBADO,534926.97,538065.47,0.0,0.0,0.0,,2026-01-19 00:00:00,2026-02-24 00:00:00,SANEAMIENTO,SANEAMIENTO,SANEAMIENTO URBANO,INVIERTE,INVERSIONES IOARR,ADMINISTRACIÓN INDIRECTA - POR CONTRATA,SI,22214.0,150362.0,362351.0,0.0,SI,NO,NO,,,,,0.0,0.0,,0,,,538065.47,SI,Ejecución física (C),NO,NO,,,,SISTEMA DE SANEAMIENTO URBANO,SI,PUNO,MELGAR,SANTA ROSA,210808,-14.60748337184481,-70.78751891799816,2026-02-01 00:00:00,2026-11-30 00:00:00,2026-02-01 00:00:00,2026-11-30 00:00:00,,58388.01,2026
GL,GOBIERNOS LOCALES,MUNICIPALIDAD DISTRITAL DE CAPACHICA,2457353,2457353,AMPLIACION Y MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE Y DISPOSICION SANITARIA DE EXCRETAS EN LA C.C. DE CAPANO DEL DISTRITO DE CAPACHICA - PROVINCIA DE PUNO - DEPARTAMENTO DE PUNO,OPMI DE LA MUNICIPALIDAD DISTRITAL DE CAPACHICA,UF DE LA MUNICIPALIDAD DISTRITAL DE CAPACHICA,UEI DE LA MUNICIPALIDAD DISTRITAL DE CAPACHICA,301597,MUNICIPALIDAD DISTRITAL DE CAPACHICA,ACTIVO,VIABLE,8669463.27,10054766.03,0.0,0.0,0.0,CONSTRUCCIÓN DEL SISTEMA DE AGUA POTABLE CONFORMADO POR CAPTACION LINEA DE IMPULSION CONDUCCION RESERVORIOS PLANTA DE TRATAMIENTO LINEA DE ADUCCION Y RED DEDISTRIBUCON Y INSTALACION DE VALVULAS DE CONTROL PURGA AIRE CAMARA ROMPE PRESION TIPO 7 Y PASES AEREOS E INSTALACION DE CONEXIONES PILETAS DOMICILIARIAS A 456 USUARIOSLA INSTALACION DE UBS 451 UND DOMÉSTICO Y 05 INSTITUCIONALES DOMICILIARIOS Y INSTITUCIONALCONTEMPLA LA SENSIBILIZACION CAPACITACION DE LOS BENEFICIARIOS EN EDUCACIÓN SANITARIA Y MITIGACION DE IMPACTO AMBIENTAL,2019-08-08 00:00:00,2019-08-10 00:00:00,SANEAMIENTO,SANEAMIENTO,SANEAMIENTO RURAL,INVIERTE,PROYECTO DE INVERSION,"ADMINISTRACIÓN INDIRECTA - POR CONTRATA,ADMINISTRACIÓN DIRECTA",NO,,,,,SI,NO,NO,,,202003,202212,9952964.94,0.0,,0,,,101801.09,SI,Ejecución física (C),SI,SI,95.71,95.92,2024-09-02 14:03:35,SISTEMA DE SANEAMIENTO RURAL,NO,PUNO,PUNO,CAPACHICA,210105,-15.655189789078799,-69.84056639160156,2020-02-13 00:00:00,2022-12-31 00:00:00,2021-09-06 00:00:00,2023-02-27 00:00:00,1824,10089996.46,2026
