CODIGO_UNICO,ORIGEN_CLASIFICACION,CODIGO_SNIP,NOMBRE_INVERSION,TIPO_INVERSION,NIVEL,SECTOR,ENTIDAD,NOMBRE_OPMI,NOMBRE_UF,NOMBRE_UEI,SEC_EJEC,NOMBRE_UEP,FUNCION,PROGRAMA,SUBPROGRAMA,DES_TIPOLOGIA,ESTADO,SITUACION,FECHA_REGISTRO,FECHA_VIABILIDAD,MARCO,MONTO_VIABLE,COSTO_ACTUALIZADO,CTRL_CONCURR,MONTO_LAUDO,MONTO_FIANZA,SALDO_EJECUTAR,REGISTRADO_PMI,PMI_ANIO_1,PMI_ANIO_2,PMI_ANIO_3,PMI_ANIO_4,PRIMER_DEVENGADO,ULTIMO_DEVENGADO,DEVEN_ACUMUL_ANIO_ANT,DEV_ANIO_ACTUAL,PIA_ANIO_ACTUAL,PIM_ANIO_ACTUAL,CERTIF_ANIO_ACTUAL,COMPROM_ANUAL_ANIO_ACTUAL,EXPEDIENTE_TECNICO,MONTO_ET_F8,TIENE_F8,ETAPA_F8,TIENE_F12B,TIENE_AVAN_FISICO,AVANCE_FISICO,AVANCE_EJECUCION,ULT_FEC_DECLA_ESTIM,FEC_INI_EJECUCION,FEC_FIN_EJECUCION,FEC_INI_EJEC_FISICA,FEC_FIN_EJEC_FISICA,INFORME_CIERRE,TIENE_F9,FEC_REG_F9,ETAPA_F9,DEPARTAMENTO,PROVINCIA,DISTRITO,UBIGEO,LATITUD,LONGITUD,ALTERNATIVA,DES_MODALIDAD,IND_IOARR_EMERG,NUM_HABITANTES_BENEF,ANIO_PROCESO,LATITUD_MEF,LONGITUD_MEF,FUENTE_COORDENADA,TIPO_COORDENADA,ESTADO_ENRIQUECIMIENTO,PRESUPUESTO_EJECUTADO,AVANCE_FINANCIERO_CALCULADO,FECHA_REFERENCIA_EJECUCION,ESTADO_ACTUALIZACION_FISICA,ADVERTENCIA_AVANCE_FISICO,ANTIGUEDAD_REPORTE_FISICO_DIAS,MONTO_REFERENCIA,EPS_PRESTACION,TIENE_EPS_PRESTACION
2705613,OFICIAL_SANEAMIENTO,2705613,"CONSTRUCCION DE UNIDAD BASICA DE SANEAMIENTO (UBS) EN EL(LA) LOCAL COMUNAL DE LA COMUNIDAD CAMPESINA DE CHUCÑIHUAQUI  DISTRITO DE CAYARANI, PROVINCIA CONDESUYOS, DEPARTAMENTO AREQUIPA",INVERSIONES IOARR,GL,GOBIERNOS LOCALES,MUNICIPALIDAD DISTRITAL DE CAYARANI,OPMI DE LA MUNICIPALIDAD DISTRITAL DE CAYARANI,UF DE LA MUNICIPALIDAD DISTRITAL DE CAYARANI,UEI DE LA MUNICIPALIDAD DISTRITAL DE CAYARANI,300417,MUNICIPALIDAD DISTRITAL DE CAYARANI,SANEAMIENTO,SANEAMIENTO,SANEAMIENTO RURAL,SISTEMA DE SANEAMIENTO RURAL,ACTIVO,APROBADO,2025-09-03 00:00:00,2025-09-10 00:00:00,INVIERTE,213773.05,213773.05,0.0,0.0,0.0,213773.05,NO,,,,,,,0.0,0.0,,0,,,NO,,NO,,SI,NO,,0.0,None,2025-10-01 00:00:00,2026-01-31 00:00:00,,,NO,NO,,,AREQUIPA,CONDESUYOS,CAYARANI,040603,-14.848079061907288,-72.26879979290634,,ADMINISTRACIÓN INDIRECTA - POR CONTRATA,NO,,2026,-14.848079061907288,-72.26879979290634,MEF_BANCO_INVERSIONES,OFICIAL_ORIGINAL,ORIGINAL_OK,0.0,0.0,2026,SIN_AVANCE_FISICO,Sin avance físico registrado,,213773.05,,NO
2693684,OFICIAL_SANEAMIENTO,2693684,MEJORAMIENTO DEL SERVICIO DE TRATAMIENTO DE AGUAS RESIDUALES PARA DISPOSICIÓN FINAL EN LA LOCALIDAD PUYCA DEL   DISTRITO DE PUYCA DE LA PROVINCIA DE LA UNION DEL DEPARTAMENTO DE AREQUIPA,PROYECTO DE INVERSION,GL,GOBIERNOS LOCALES,MUNICIPALIDAD DISTRITAL DE PUYCA,OPMI DE LA MUNICIPALIDAD DISTRITAL DE PUYCA,UF DE LA MUNICIPALIDAD DISTRITAL DE PUYCA,UEI DE LA MUNICIPALIDAD DISTRITAL DE PUYCA,300434,MUNICIPALIDAD DISTRITAL DE PUYCA,SANEAMIENTO,SANEAMIENTO,SANEAMIENTO URBANO,SISTEMA DE TRATAMIENTO DE AGUAS RESIDUALES URBANO,ACTIVO,VIABLE,2025-05-09 00:00:00,2025-05-13 00:00:00,INVIERTE,738748.88,738748.88,0.0,0.0,0.0,-64991.12,SI,703740.0,0.0,0.0,0.0,202603,202603,0.0,8530.0,703740.0,803740,42650.0,42650.0,NO,,NO,,NO,NO,,,None,2025-06-01 00:00:00,2025-11-01 00:00:00,,,NO,NO,,,AREQUIPA,LA UNION,PUYCA,040806,-15.062088482733563,-72.68861751560456,Sistema de Alcantarillado SanitarioConstrucción de red emisora en una longitud de 42628 ml con tubería S25 Ø 200 mm e incluye el suministro de 13 und de cámaras de inspección buzonesSistema de Tratamiento de Aguas ResidualesConstrucción de Planta de Tratamiento de Aguas Residuales PTAR con Tanque Imhoff incluye cerco perimétrico para PTAR de 12524 ml cámara de rejas y desarenador 01 und filtro biológico 01 und decantador 01 und cloración 01 und lecho de secado 01 undConstrucción de red efluente evacuación de agua tratada en una longitud de 13232 ml con tubería  S25 Ø 200 mm e incluye el suministro de 04 und de cámaras de inspección buzones,ADMINISTRACIÓN DIRECTA,NO,1068,2026,-15.062088482733563,-72.68861751560456,MEF_BANCO_INVERSIONES,OFICIAL_ORIGINAL,ORIGINAL_OK,8530.0,1.1546548808304116,2026,SIN_AVANCE_FISICO,Sin avance físico registrado,,738748.88,,NO
2661522,OFICIAL_SANEAMIENTO,2661522,"CREACION DEL SERVICIO DE AGUA POTABLE RURAL Y CREACION DEL SERVICIO DE ALCANTARILLADO U OTRAS FORMAS DE DISPOSICIÓN SANITARIA DE EXCRETAS EN EL SECTOR LATERAL 15,   DISTRITO DE LA JOYA DE LA PROVINCIA DE AREQUIPA DEL DEPARTAMENTO DE AREQUIPA",PROYECTO DE INVERSION,GL,GOBIERNOS LOCALES,MUNICIPALIDAD DISTRITAL DE LA JOYA,OPMI DE LA MUNICIPALIDAD DISTRITAL DE LA JOYA,UF DE LA MUNICIPALIDAD DISTRITAL DE LA JOYA,UEI DE LA MUNICIPALIDAD DISTRITAL DE LA JOYA,300338,MUNICIPALIDAD DISTRITAL DE LA JOYA,SANEAMIENTO,SANEAMIENTO,SANEAMIENTO RURAL,SISTEMA DE SANEAMIENTO RURAL,ACTIVO,VIABLE,2024-09-16 00:00:00,2024-10-04 00:00:00,INVIERTE,4173399.09,4173399.09,0.0,0.0,0.0,4173399.09,NO,,,,,,,0.0,0.0,,0,,,NO,,NO,,NO,NO,,,None,2024-12-01 00:00:00,2025-04-01 00:00:00,,,NO,NO,,,AREQUIPA,AREQUIPA,LA JOYA,040108,-16.51950340879336,-71.8351797230135,AGUA POTABLEInstalación de 710617 ml de red de agua potable con tubería PVC SAP Ø 110 mm 75 mm y 63 mm C10Instalación de 57 conexiones domiciliariasDISPOSICION SANITARIA DE EXCRETASInstalación de 54 UBSInstalación de 54 bio digestores y pozos de filtración,ADMINISTRACIÓN INDIRECTA - POR CONTRATA,NO,455,2026,-16.51950340879336,-71.8351797230135,MEF_BANCO_INVERSIONES,OFICIAL_ORIGINAL,ORIGINAL_OK,0.0,0.0,2026,SIN_AVANCE_FISICO,Sin avance físico registrado,,4173399.09,,NO
2245925,OFICIAL_SANEAMIENTO,299147,"MEJORAMIENTO DEL SISTEMA DE DESAGUE EN EL PASAJE LOS ALAMOS DEL CC.PP. SEMI RURAL PACHACUTEC GRUPO ZONAL Nº 1, DISTRITO DE CERRO COLORADO - AREQUIPA - AREQUIPA",PIP MENOR (SNIP),GL,GOBIERNOS LOCALES,MUNICIPALIDAD DISTRITAL DE CERRO COLORADO,OPMI DE LA MUNICIPALIDAD DISTRITAL DE CERRO COLORADO,UF DE LA MUNICIPALIDAD DISTRITAL DE CERRO COLORADO,UEI DE LA MUNICIPALIDAD DISTRITAL DE CERRO COLORADO,300334,MUNICIPALIDAD DISTRITAL DE CERRO COLORADO,SANEAMIENTO,SANEAMIENTO,SANEAMIENTO URBANO,,ACTIVO,VIABLE,2014-07-07 00:00:00,2014-10-01 00:00:00,SNIP,191378.0,226874.54,0.0,0.0,0.0,1457.32,NO,,,,,201508,201612,225417.22,0.0,,0,,,SI,226874.54,SI,Ejecución física (C),NO,NO,,,None,2015-08-01 00:00:00,2015-12-31 00:00:00,2015-08-01 00:00:00,2015-12-31 00:00:00,NO,SI,2026-06-09 15:46:00,Pendiente de liquidación,AREQUIPA,AREQUIPA,CERRO COLORADO,040104,-16.297999,-71.573948,MEJORAMIENTO DEL SISTEMA DE DESAGUE EN EL PASAJE LOS ALAMOS,ADMINISTRACIÓN INDIRECTA - POR CONTRATA,NO,121,2026,0.0,0.0,OSM_NOMINATIM,APROXIMADA_DISTRITO,COMPLETADO_APROXIMADO,225417.22,99.35765379403082,2026,SIN_AVANCE_FISICO,Sin avance físico registrado,,226874.54,,NO
2551781,OFICIAL_SANEAMIENTO,2551781,"MEJORAMIENTO DE LOS SERVICIOS DE AGUA POTABLE Y ALCANTARILLADO SANITARIO EN LA AA. HH. ASOCIACIÓN DE VIVIENDA SANTA ISABEL II,  DISTRITO DE CERRO COLORADO - PROVINCIA DE AREQUIPA - DEPARTAMENTO DE AREQUIPA",PROYECTO DE INVERSION,GL,GOBIERNOS LOCALES,MUNICIPALIDAD DISTRITAL DE CERRO COLORADO,OPMI DE LA MUNICIPALIDAD DISTRITAL DE CERRO COLORADO,UF DE LA MUNICIPALIDAD DISTRITAL DE CERRO COLORADO,UEI DE LA MUNICIPALIDAD DISTRITAL DE CERRO COLORADO,300334,MUNICIPALIDAD DISTRITAL DE CERRO COLORADO,SANEAMIENTO,SANEAMIENTO,SANEAMIENTO URBANO,SISTEMA DE SANEAMIENTO URBANO,ACTIVO,VIABLE,2022-05-20 00:00:00,2022-10-18 00:00:00,INVIERTE,414462.35,688311.87,0.0,0.0,0.0,133756.06,SI,19317.0,114439.0,0.0,0.0,202406,202511,554555.81,0.0,0.0,0,0.0,0.0,SI,657928.43,SI,Ejecución física (C),SI,SI,100.0,97.19,2026-08-13 15:18:56,2023-06-01 00:00:00,2027-12-31 00:00:00,2024-05-31 00:00:00,2024-10-28 00:00:00,NO,NO,,,AREQUIPA,AREQUIPA,CERRO COLORADO,040104,-16.33397040339064,-71.57875893161788,COMPONENTE I Adecuado abastecimiento y cobertura del servicio de Agua PotableAcción 11 Implementación de línea de aducción  en 68390 ml                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         Acción 12 Implementación de conexiones domiciliarias de agua potable  60 UNIDADES                                                                                                                                                                                         COMPONENTE II Adecuado sistema de alcantarillado sanitarioAcción 21  Implementación de red de alcantarillado  en 65910 ml                                                                                                                                                                                                Acción 22  Implementación de conexión domiciliaria de alcantarillado   60 UNIDADES                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  COMPONENTE III CAPACITACIONAcción 31 Capacitación 2 talleres de capacitación en educación sanitaria,ADMINISTRACIÓN DIRECTA,NO,549,2026,-16.33397040339064,-71.57875893161788,MEF_BANCO_INVERSIONES,OFICIAL_ORIGINAL,ORIGINAL_OK,554555.81,80.56752094076194,2026,ACTUALIZADO,,10,688311.87,,NO
2473793,OFICIAL_SANEAMIENTO,2473793,"CREACION DEL SISTEMA DE DRENAJE PLUVIAL EN LOS SECTORES URB. LOS ALAMOS, URB. FUNDO LA TEJADA, FRANK MICHEL, URB. QUINTA EL SOL, EL ROSARIO I, Y OTROS, COMPRENDIDOS DENTRO DE LA CUENCA Y AFLUENTES DE LA QUEBRADA DE CHULLO.  DISTRITO DE CERRO COLORADO - PROVINCIA DE AREQUIPA - DEPARTAMENTO DE AREQUIPA",PROYECTO DE INVERSION,GL,GOBIERNOS LOCALES,MUNICIPALIDAD DISTRITAL DE CERRO COLORADO,OPMI DE LA MUNICIPALIDAD DISTRITAL DE CERRO COLORADO,UF DE LA MUNICIPALIDAD DISTRITAL DE CERRO COLORADO,UEI DE LA MUNICIPALIDAD DISTRITAL DE CERRO COLORADO,300334,MUNICIPALIDAD DISTRITAL DE CERRO COLORADO,SANEAMIENTO,SANEAMIENTO,SANEAMIENTO URBANO,SISTEMA DE DRENAJE PLUVIAL,ACTIVO,VIABLE,2019-12-18 00:00:00,2019-12-20 00:00:00,INVIERTE,829727.09,1802335.69,0.0,0.0,0.0,69314.84,SI,67837.0,69315.0,0.0,0.0,202109,202512,1665183.85,0.0,0.0,67837,67836.96,67836.96,SI,1495125.93,SI,Ejecución física (C),SI,SI,96.13,95.62,2026-08-10 15:14:47,2020-10-22 00:00:00,2027-12-31 00:00:00,2024-06-12 00:00:00,2025-06-09 00:00:00,NO,NO,,,AREQUIPA,AREQUIPA,CERRO COLORADO,040104,-16.372508714686305,-71.55578977840298,CONSTRUCCIÓN  DE UN SISTEMA DE DRENAJE PLUVIAL DE  1808 ML QUE CONSTA DE 29 CANALETAS COLECTORAS 03 BUZONES DE CONCRETO,ADMINISTRACIÓN INDIRECTA - POR CONTRATA,NO,10966,2026,-16.372508714686305,-71.55578977840298,MEF_BANCO_INVERSIONES,OFICIAL_ORIGINAL,ORIGINAL_OK,1665183.85,92.39032768640342,2026,ACTUALIZADO,,13,1802335.69,,NO
2556065,OFICIAL_SANEAMIENTO,2556065,"AMPLIACION DE LA RED DE AGUA POTABLE Y ALCANTARILLADO DEL PAISAJE JUAN DE DIOS GARAMBEL DE LA ASOC. DE VIVIENDA HONG KONG I, II Y III ZONA I DEL  DISTRITO DE JACOBO HUNTER - PROVINCIA DE AREQUIPA - DEPARTAMENTO DE AREQUIPA",PROYECTO DE INVERSION,GL,GOBIERNOS LOCALES,MUNICIPALIDAD DISTRITAL DE JACOBO HUNTER,OPMI DE LA MUNICIPALIDAD DISTRITAL DE JACOBO HUNTER,UF DE LA MUNICIPALIDAD DISTRITAL DE JACOBO HUNTER,UEI DE LA MUNICIPALIDAD DISTRITAL DE JACOBO HUNTER,300337,MUNICIPALIDAD DISTRITAL DE JACOBO HUNTER,SANEAMIENTO,SANEAMIENTO,SANEAMIENTO URBANO,SISTEMA DE SANEAMIENTO URBANO,ACTIVO,VIABLE,2022-07-05 00:00:00,2022-09-22 00:00:00,INVIERTE,253506.27,360264.67,0.0,0.0,0.0,11082.95,NO,,,,,202306,202506,349181.72,0.0,,0,,,SI,347932.67,SI,Ejecución física (C),SI,SI,100.0,96.1,2025-05-27 12:19:25,2023-02-01 00:00:00,2025-12-31 00:00:00,2023-02-01 00:00:00,2025-12-31 00:00:00,NO,NO,,,AREQUIPA,AREQUIPA,JACOBO HUNTER,040107,-16.457429671529738,-71.55649163594487,COMPONENTE I SISTEMA DE AGUA POTABLE                                                                                                                           En lo conserniente para el agua potable  se tomo en consideración las viviendas pertenecientes a la Asoc De Vivienda Hong Kong I II y III además se tomo en cuenta las recomendaciones del Reglamento Nacional de Edificaciones haciendose empalme con la linea de conducción principal ACCIÓN 11 Instalación de la tuberia PVC SAP A10 de 3 en una longitud de 14668 ml ACCIÓN 12 Instalación de 10 conexiones domiciliarias que incluye medidores                                                                                                                                                                COMPONENTE II SISTEMA DE ALCANTARILLADO                                                                                                                               Para el diseño de la red se tomó en cuenta el área consolidada de la Asoc de Vivienda Hong Kong I II y III para lo cual se realizó el estudio de suelos y topográfico correspondiente ACCIÓN 21 Instalación de redes de desague con tuberia PVC S20 de 200 mm en una longitud de 13755 ml                                                                                ACCIÓN 22 Instalación de 10 conexiones domiciliarias las cuales incluyen sus cajas de registro,ADMINISTRACIÓN INDIRECTA - POR CONTRATA,NO,40,2026,-16.457429671529738,-71.55649163594487,MEF_BANCO_INVERSIONES,OFICIAL_ORIGINAL,ORIGINAL_OK,349181.72,96.92366448255945,2026,DESACTUALIZADO,Reporte físico desactualizado,453,360264.67,,NO
2334812,OFICIAL_SANEAMIENTO,373945,"MEJORAMIENTO DE LOS SERVICIOS DE AGUA POTABLE Y DESAGUE EN LA ASOCIACION DE VIVIENDA LA VICTORIA II, DISTRITO DE LA JOYA - AREQUIPA - AREQUIPA",PIP MAYOR (SNIP),GL,GOBIERNOS LOCALES,MUNICIPALIDAD DISTRITAL DE LA JOYA,OPMI DE LA MUNICIPALIDAD DISTRITAL DE LA JOYA,UF DE LA MUNICIPALIDAD DISTRITAL DE LA JOYA,UEI DE LA GOBIERNO REGIONAL AREQUIPA,300338,MUNICIPALIDAD DISTRITAL DE LA JOYA,SANEAMIENTO,SANEAMIENTO,SANEAMIENTO URBANO,,ACTIVO,VIABLE,2016-11-17 00:00:00,2016-12-27 00:00:00,SNIP,6207493.0,20507543.27,0.0,0.0,0.0,9271147.07,SI,10424096.0,9868621.0,0.0,0.0,201710,202607,10036260.2,1058605.74,0.0,1200136,1194154.0,1194154.0,SI,13228217.52,SI,Ejecución física (C),SI,SI,78.74,78.59,2026-07-08 17:52:42,2021-01-04 00:00:00,2027-12-31 00:00:00,2024-01-22 00:00:00,2024-12-26 00:00:00,NO,NO,,,AREQUIPA,AREQUIPA,LA JOYA,040108,-16.725199,-71.8611638,SISTEMA DE AGUA POTABLE  TRABAJOS DE OBRAS PROVISIONALES Y PRELIMINARES MOVIMIENTOS DE TIERRAS PARA LA LÍNEA DE TUBERÍAS EN 5016 ML SUMINISTRO DE INSTALACIÓN DE TUBERÍAS PVC ISO 4422 CLASE A  10 90MM E INSTALACIÓN DE ACCESORIOS VÁLVULA COMPUERTA DE 90 Y DE 150 MM PARA LAS REDES DE AGUA POTABLE 570 CONEXIONES DOMICILIARIAS  LÍNEA DE CONDUCCIÓN COMPRENDE LA CONSTRUCCIÓN DE 270 M DE LÍNEA DE CONDUCCIÓN TUBERÍAS DE PVC DE 150 MM DE DIÁMETRO VÁLVULAS GRIFOS Y DEMÁS ACCESORIOS  LA RED DE DISTRIBUCIÓN LA RED DE DISTRIBUCIÓN CONSTA DE 4542 M DE REDES DE DISTRIBUCIÓN PVC DE 150 MM Y 100 MM DE DIÁMETRO     SISTEMA DE ALCANTARILLADO  TRABAJOS DE OBRAS PROVISIONALES Y PRELIMINARES MOVIMIENTOS DE TIERRAS PARA LA LÍNEA DE TUBERÍAS EN 461224 ML SUMINISTRO DE INSTALACIÓN DE TUBERÍAS U  PVC 200MM EXCAVACIÓN PARA 180 UNIDADES DE BUZONES DE REGISTRO 570 EMPALMES A RED DE DESAGÜE CONEXIONES DOMICILIARIAS A LA ASOCIACIÓN DE  VIVIENDA LA VICTORIA II    SISTEMA DE ALMACENAMIENTO RESERVORIO 200 M3  UBICADO AL COSTADO DEL ACTUAL RESERVORIO DE LA ASOCIACIÓN DE VIVIENDA LA VICTORIA II  TRABAJOS DE OBRAS PRELIMINARES MOVIMIENTOS DE TIERRAS OBRAS DE CONCRETO SIMPLE Y ARMADO CON ACERO DE REFUERZO FY  4200 KGCM2 EN LOSA CÚPULA DE RESERVORIO MUROS REFORZADOS Y VIGA CIRCULAR CON CASETA DE VÁLVULAS DE CONCRETO FC  280 KGCM2 Y ACERO DE REFUERZO FY  4200 KGCM2 EN CIMIENTOS COLUMNAS Y VIGAS REVOQUES Y ENLUCIDOS CARPINTERÍA METÁLICA PINTURA PRUEBA HIDRÁULICA Y DESINFECCIÓN SUMINISTROS E INSTALACIÓN DE TUBERÍA Y ACCESORIOS Y CERCO PERIMÉTRICO    CAPACITACION EDUCACIÓN AMBIENTAL  SE CONSIDERA IMPLEMENTACIÓN DE CAPACITACIONES SOBRE EDUCACIÓN SANITARIA E HIGIENE TANTO PARA EL SISTEMA DE AGUA POTABLE Y EL SISTEMA DE ALCANTARILLADO A FIN QUE LA POBLACIÓN AFECTADA CUENTE CON ADECUADAS INFORMACIÓN SOBRE EDUCACIÓN AMBIENTAL Y SANITARIA PARA TOMAR MEDIDAS SOBRE EL CONTROL DE HIGIENE Y CONTRIBUIR ASÍ A DISMINUIR LAS ENFERMEDADES GASTROINTESTINALES,ADMINISTRACIÓN INDIRECTA - POR CONTRATA,NO,1710,2026,0.0,0.0,OSM_NOMINATIM,APROXIMADA_DISTRITO,COMPLETADO_APROXIMADO,11094865.94,54.1013898833529,2026,ACTUALIZADO,,46,20507543.27,,NO
2044077,HISTORICO_SALUD_Y_SANEAMIENTO,40681,"INSTALACION DE REDES DE AGUA POTABLE Y ALCANTARILLADO EN LA ASOCIACION PRO VIVIENDA DE INTERES SOCIAL LAS FLORES EN LA MARGEN DERECHA DEL CONO NORTE, PROVINCIA DE AREQUIPA - AREQUIPA",PIP MAYOR (SNIP),GL,GOBIERNOS LOCALES,MUNICIPALIDAD PROVINCIAL DE AREQUIPA,OPMI DE LA MUNICIPALIDAD PROVINCIAL DE AREQUIPA,UF DE LA MUNICIPALIDAD PROVINCIAL DE AREQUIPA,UEI DE LA MUNICIPALIDAD PROVINCIAL DE AREQUIPA,300331,MUNICIPALIDAD PROVINCIAL DE AREQUIPA,SALUD Y SANEAMIENTO,SANEAMIENTO,SANEAMIENTO GENERAL,,ACTIVO,VIABLE,2006-10-04 00:00:00,2007-04-24 00:00:00,SNIP,1320985.0,602031.4,0.0,0.0,0.0,0.0,NO,,,,,200902,200912,602031.4,0.0,,0,,,SI,735653.58,SI,Ejecución física (C),SI,SI,100.0,100.0,2026-05-25 10:05:23,2007-05-01 00:00:00,2007-09-30 00:00:00,2007-05-01 00:00:00,2007-09-30 00:00:00,NO,NO,,,AREQUIPA,AREQUIPA,CERRO COLORADO,040104,-16.297999,-71.573948,CONSTRUCCION DE INFRAESTRUCTURA DE REDES PRIMARIAS Y SECUNDARIAS DE AGUA POTABLE Y CONEXIONES DOMICILIARIAS,,NO,5652,2026,0.0,0.0,OSM_NOMINATIM,APROXIMADA_DISTRITO,COMPLETADO_APROXIMADO,602031.4,100.0,2026,ACTUALIZADO,,90,602031.4,,NO
2375792,OFICIAL_SANEAMIENTO,2375792,"ADQUISICIÓN DE MEDIDOR DE CAUDAL EN EL(LA) PLANTA DE TRATAMIENTO DEL SISTEMA DE PRODUCCIÓN DE AGUA POTABLE DE MOLLENDO DE SEDAPAR S.A., EN LA LOCALIDAD MOLLENDO, DISTRITO DE MOLLENDO, PROVINCIA ISLAY, DEPARTAMENTO AREQUIPA",INVERSIONES IOARR,GL,GOBIERNOS LOCALES,MUNICIPALIDAD PROVINCIAL DE AREQUIPA,OPMI DE LA MUNICIPALIDAD PROVINCIAL DE AREQUIPA,UF DE LA MUNICIPALIDAD PROVINCIAL DE AREQUIPA,MUNICIPALIDAD PROVINCIAL DE AREQUIPA - UEI SEDAPAR,500129,SERVICIO DE AGUA POTABLE Y ALCANTARILLADO DE AREQUIPA S.A.,SANEAMIENTO,SANEAMIENTO,SANEAMIENTO URBANO,SISTEMA DE SANEAMIENTO URBANO,ACTIVO,APROBADO,2018-05-11 00:00:00,2018-05-11 00:00:00,INVIERTE,388692.0,447087.16,0.0,0.0,0.0,-266690.71,NO,,,,,202209,202607,272594.87,301532.17,128060.0,441183,0.0,0.0,SI,30571.43,SI,Ejecución física (C),SI,SI,73.83,76.21,2026-07-30 15:30:31,2022-01-01 00:00:00,2024-01-31 00:00:00,2026-02-20 00:00:00,2026-08-06 00:00:00,NO,NO,,,AREQUIPA,ISLAY,MOLLENDO,040701,-17.024476499999935,-72.01540475999997,,ADMINISTRACIÓN INDIRECTA - POR CONTRATA,NO,,2026,-17.024476499999935,-72.01540475999997,MEF_BANCO_INVERSIONES,OFICIAL_ORIGINAL,ORIGINAL_OK,574127.04,128.41501419991573,2026,ACTUALIZADO,,24,447087.16,SEDAPAR S.A.,SI
2375877,OFICIAL_SANEAMIENTO,2375877,"ADQUISICIÓN DE MEDIDOR DE CAUDAL EN EL(LA) PLANTA DE TRATAMIENTO DEL SISTEMA DE PRODUCCIÓN DE AGUA POTABLE DE MEJÍA DE SEDAPAR S.A., EN LA LOCALIDAD MEJIA, DISTRITO DE MEJIA, PROVINCIA ISLAY, DEPARTAMENTO AREQUIPA",INVERSIONES IOARR,GL,GOBIERNOS LOCALES,MUNICIPALIDAD PROVINCIAL DE AREQUIPA,OPMI DE LA MUNICIPALIDAD PROVINCIAL DE AREQUIPA,UF DE LA MUNICIPALIDAD PROVINCIAL DE AREQUIPA,MUNICIPALIDAD PROVINCIAL DE AREQUIPA - UEI SEDAPAR,500129,SERVICIO DE AGUA POTABLE Y ALCANTARILLADO DE AREQUIPA S.A.,SANEAMIENTO,SANEAMIENTO,SANEAMIENTO URBANO,SISTEMA DE SANEAMIENTO URBANO,ACTIVO,APROBADO,2018-05-10 00:00:00,2018-05-15 00:00:00,INVIERTE,133812.0,166097.07,0.0,0.0,0.0,-70498.93,NO,,,,,202606,202606,0.0,201877.9,0.0,236596,0.0,0.0,SI,166097.07,SI,Ejecución física (C),SI,NO,0.0,0.0,2026-07-30 15:06:57,2024-01-01 00:00:00,2024-04-10 00:00:00,2026-02-20 00:00:00,2026-08-06 00:00:00,NO,NO,,,AREQUIPA,ISLAY,MEJIA,040705,-17.10231308999994,-71.90603387999994,,"ADMINISTRACIÓN INDIRECTA - POR CONTRATA,ADMINISTRACIÓN DIRECTA",NO,,2026,-17.10231308999994,-71.90603387999994,MEF_BANCO_INVERSIONES,OFICIAL_ORIGINAL,ORIGINAL_OK,201877.9,121.54211991819,2026,ACTUALIZADO,,24,166097.07,SEDAPAR S.A.,SI
